actor,region,dmu,dea_score_filled,rc_viability_score,margin_score,asset_utilization_score,cost_burden_score,crisis_resilience_score,cluster_support_score,readiness_score,readiness_label,vote_ready,vote_high_risk,label_reason
Farmer,Garut,1,0.15429412879020815,1.0,0.22,0.14625,0.21750000000000003,0.75,0.0,0.4064132386370624,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Garut,2,0.12774429512062377,0.7841239109390126,0.0825,0.14625,0.07999999999999996,0.0,0.0,0.22214807072398965,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,3,0.2224685283385257,1.0,0.57,0.34125,0.5675,1.0,0.0,0.5363655585015576,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,4,0.2999714742388728,1.0,0.7475,0.6825,0.745,1.0,1.0,0.7203664422716619,Recommended,3,1,low DEA efficiency
Farmer,Garut,5,0.2772471954226838,1.0,0.7025,0.5825,0.7,1.0,1.0,0.6967991586268052,Conditional,3,1,low DEA efficiency
Farmer,Garut,6,0.09990792391160412,0.7938257993384785,0.09,0.01,0.08750000000000002,0.0,0.0,0.20323753704117695,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,7,0.19492903499569503,1.0,0.6575,0.40375,0.655,1.0,0.0,0.5474787104987086,Conditional,3,1,low DEA efficiency; weak cluster support
Farmer,Garut,8,0.16028161138449926,1.0,0.4275,0.1225,0.42500000000000004,1.0,0.0,0.4744594834153497,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,9,0.19581319430307575,1.0,0.53,0.16625,0.5275000000000001,1.0,0.0,0.5048689582909227,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,10,0.3387948342449955,1.0,0.8325,0.655,0.83,1.0,1.0,0.7420134502734986,Recommended,3,1,low DEA efficiency
Farmer,Garut,11,0.2564411222558522,1.0,0.6325,0.6825,0.63,1.0,1.0,0.6900573366767556,Conditional,3,1,low DEA efficiency
Farmer,Garut,12,0.2851058537551574,1.0,0.9025,0.49,0.9,1.0,1.0,0.7199067561265473,Recommended,3,1,low DEA efficiency
Farmer,Garut,13,0.18429572120097898,1.0,0.5025,0.2525,0.5,1.0,0.0,0.5059137163602937,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,14,0.11654634518131926,1.0,0.2275,0.47125,0.22499999999999998,0.875,0.0,0.4474639035543958,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Garut,15,0.27485902387915806,1.0,0.67875,0.7275,0.67625,1.0,1.0,0.7070202071637474,Recommended,3,1,low DEA efficiency
Farmer,Garut,16,0.12798712439808965,0.7915567282321899,0.085,0.13125,0.08250000000000002,0.0,0.0,0.22258248296586491,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,17,0.2616696712592869,1.0,0.6925,0.78,0.69,1.0,1.0,0.7103759013777861,Recommended,3,1,low DEA efficiency
Farmer,Garut,18,0.22506122590786057,1.0,0.5925,0.59625,0.5900000000000001,1.0,1.0,0.6660183677723581,Conditional,2,1,low DEA efficiency
Farmer,Garut,19,0.10874649818324392,0.6590187942396876,0.035,0.05375,0.03249999999999997,0.0,0.0,0.1750527083029107,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,20,0.14189525050964732,1.0,0.255,0.05375,0.25249999999999995,0.875,0.0,0.4174435751528942,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Garut,21,0.10862850331660025,0.6545454545454545,0.03,0.11,0.02749999999999997,0.0,0.0,0.178997641904071,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,22,0.10874649818324392,0.6590187942396876,0.035,0.05375,0.03249999999999997,0.0,0.0,0.1750527083029107,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,23,0.11075618627098499,0.6595419847328244,0.04,0.11,0.03749999999999998,0.0,0.0,0.18213525282786042,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,24,0.10874649818324392,0.6590187942396876,0.035,0.05375,0.03249999999999997,0.0,0.0,0.1750527083029107,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,25,0.22072447360218095,1.0,0.67875,0.34125,0.67625,1.0,0.0,0.5521548420806542,Conditional,3,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,26,0.21631065014391498,1.0,0.5975,0.27,0.595,1.0,1.0,0.6315181950431745,Conditional,2,1,low DEA efficiency; weak asset utilization
Farmer,Garut,27,0.21479797614872223,1.0,0.6075,0.30625,0.605,1.0,1.0,0.6361893928446167,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Garut,28,0.18178801905216627,1.0,0.4175,0.24,0.41500000000000004,1.0,0.0,0.4911614057156499,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,29,0.07515853904057251,0.9474543969507214,0.13,0.9125,0.12749999999999995,0.25,0.0,0.36028844110231606,Not Recommended,1,2,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,30,0.3452615316410676,1.0,0.8175,0.59625,0.815,1.0,1.0,0.7358284594923203,Recommended,3,1,low DEA efficiency
Farmer,Garut,31,0.1820932543003887,1.0,0.3525,0.32625,0.35,1.0,0.0,0.4901279762901166,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Garut,32,0.18802150574958135,1.0,0.3725,0.32625,0.37,1.0,0.0,0.49490645172487446,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Garut,33,0.21522014959509267,1.0,0.6625,0.35125,0.6599999999999999,1.0,1.0,0.6490660448785277,Conditional,3,1,low DEA efficiency; weak asset utilization
Farmer,Garut,34,0.21687806773806598,1.0,0.61,0.3825,0.6074999999999999,1.0,0.0,0.5448134203214199,Conditional,3,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,35,0.1723457882054126,1.0,0.305,0.235,0.3025,1.0,0.0,0.4709537364616238,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Garut,36,0.18115810701822768,1.0,0.1775,0.30625,0.17500000000000004,0.75,0.0,0.4240974321054683,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Garut,37,0.17532911673263843,1.0,0.1625,0.30625,0.16000000000000003,0.625,0.0,0.4013487350197915,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Garut,38,0.16667493466101502,0.9833623044449963,0.15,0.30625,0.14749999999999996,0.5,0.0,0.3747999412873038,Not Recommended,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Garut,39,0.1814542782558663,1.0,0.1825,0.34125,0.18000000000000005,0.75,0.0,0.4284362834767599,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Garut,40,0.3373783163914919,1.0,0.84875,0.64,0.84625,1.0,1.0,0.7425259949174475,Recommended,3,1,low DEA efficiency
Farmer,Garut,41,0.16403758716060293,0.9772951628825272,0.145,0.30625,0.14249999999999996,0.375,0.0,0.3532953087246863,Not Recommended,1,2,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,42,0.1631681856074092,0.9713024282560706,0.1425,0.30625,0.14,0.375,0.0,0.35146094133343686,Not Recommended,1,2,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,43,0.21469426564933408,1.0,0.635,0.29,0.6325000000000001,1.0,0.0,0.5386582796948003,Conditional,3,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,44,0.23709217223186912,1.0,0.185,0.6975,0.1825,0.75,0.0,0.48112765166956073,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Garut,45,0.1436663394111831,0.8763250883392226,0.1175,0.1925,0.11499999999999999,0.0,0.0,0.25523991949119945,Not Recommended,1,3,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,46,0.1586728280354308,0.9606986899563319,0.1375,0.30625,0.135,0.375,0.0,0.3472415864018956,Not Recommended,1,2,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,47,0.1242005396019996,0.6656580937972769,0.0425,0.1175,0.040000000000000036,0.0,0.0,0.18851678064005528,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,48,0.241120229501857,1.0,0.6375,0.76125,0.635,1.0,1.0,0.6940860688505571,Conditional,3,1,low DEA efficiency
Farmer,Garut,49,0.312441582920599,1.0,0.81,0.70375,0.8075,1.0,1.0,0.7356074748761796,Recommended,3,1,low DEA efficiency
Farmer,Garut,50,0.26058804811194314,1.0,0.71,0.655,0.7075,1.0,1.0,0.7001764144335829,Recommended,3,1,low DEA efficiency
Farmer,Garut,51,0.11216514892857786,0.7136182142553734,0.0675,0.56,0.06499999999999995,0.0,0.0,0.24249818752964802,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,52,0.47499690843092784,1.0,0.9875,0.9775,0.985,1.0,1.0,0.8383740725292783,Recommended,3,1,balanced domain indicators
Farmer,Garut,53,0.47499690843092784,1.0,0.9875,0.9775,0.985,1.0,1.0,0.8383740725292783,Recommended,3,1,balanced domain indicators
Farmer,Garut,54,0.47499690843092784,1.0,0.9875,0.9775,0.985,1.0,1.0,0.8383740725292783,Recommended,3,1,balanced domain indicators
Farmer,Garut,55,0.22501234485526508,1.0,0.71625,0.48125,0.71375,1.0,0.0,0.5730662034565795,Conditional,3,1,low DEA efficiency; weak cluster support
Farmer,Garut,56,0.3310143168699919,1.0,0.79,0.5475,0.7875,1.0,1.0,0.7225542950609976,Recommended,3,1,low DEA efficiency
Farmer,Garut,57,0.3253485007478305,1.0,0.795,0.64,0.7925,1.0,1.0,0.7308545502243492,Recommended,3,1,low DEA efficiency
Farmer,Garut,58,0.2302218287346065,1.0,0.745,0.96125,0.7424999999999999,1.0,1.0,0.726941548620382,Recommended,3,1,low DEA efficiency
Farmer,Garut,59,0.630195964946477,1.0,0.9925,0.9925,0.99,1.0,1.0,0.887183789483943,Recommended,3,0,balanced domain indicators
Farmer,Garut,60,0.22829160218213207,1.0,0.75125,0.53125,0.74875,1.0,1.0,0.6842999806546396,Conditional,3,1,low DEA efficiency
Farmer,Garut,61,0.22829160218213207,1.0,0.75125,0.53125,0.74875,1.0,1.0,0.6842999806546396,Conditional,3,1,low DEA efficiency
Farmer,Garut,62,0.24268618993330374,1.0,0.7975,0.5425,0.795,1.0,1.0,0.6966808569799912,Conditional,3,1,low DEA efficiency
Farmer,Garut,63,0.3283554693827993,1.0,0.7875,0.56875,0.785,1.0,1.0,0.7235066408148397,Recommended,3,1,low DEA efficiency
Farmer,Garut,64,0.32762829021195117,1.0,0.8,0.78,0.7975,1.0,1.0,0.7462884870635854,Recommended,3,1,low DEA efficiency
Farmer,Garut,65,0.19703172153314397,1.0,0.575,0.26,0.5725,1.0,0.0,0.5213595164599432,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,66,0.18454944569359252,1.0,0.5225,0.1875,0.52,1.0,0.0,0.5024898337080778,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,67,0.3482829197294289,1.0,0.8775,0.66875,0.875,1.0,1.0,0.7529848759188287,Recommended,3,1,low DEA efficiency
Farmer,Garut,68,0.3373783163914919,1.0,0.84875,0.64,0.84625,1.0,1.0,0.7425259949174475,Recommended,3,1,low DEA efficiency
Farmer,Garut,69,0.11734238887240016,0.6859441790294192,0.06,0.06875,0.057499999999999996,0.0,0.0,0.1882665524676039,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,70,0.3476472397836681,1.0,0.86,0.59625,0.8575,1.0,1.0,0.7429191719351005,Recommended,3,1,low DEA efficiency
Farmer,Garut,71,0.3458095325551583,1.0,0.935,0.9775,0.9325,1.0,1.0,0.7917428597665475,Recommended,3,1,low DEA efficiency
Farmer,Garut,72,0.3136922136933954,1.0,0.7725,0.7275,0.77,1.0,1.0,0.7327326641080186,Recommended,3,1,low DEA efficiency
Farmer,Garut,73,0.36583411598754845,1.0,0.905,0.815,0.9025,1.0,1.0,0.7770002347962646,Recommended,3,1,low DEA efficiency
Farmer,Garut,74,0.3468373084724003,1.0,0.865,0.66875,0.8625,1.0,1.0,0.7506761925417201,Recommended,3,1,low DEA efficiency
Farmer,Garut,75,0.5610227694702283,1.0,0.9775,0.9775,0.975,1.0,1.0,0.8626818308410685,Recommended,3,0,balanced domain indicators
Farmer,Garut,76,0.6458530075538428,1.0,0.995,0.995,0.9925,1.0,1.0,0.8925059022661529,Recommended,3,0,balanced domain indicators
Farmer,Garut,77,0.13606368083197018,0.7925696594427245,0.0875,0.2275,0.08499999999999996,0.0,0.0,0.23520803613813596,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,78,0.11599902018327203,0.6843804320834368,0.055,0.075,0.05249999999999999,0.0,0.0,0.187425792471669,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,79,0.09617766051557589,0.582435916881541,0.02,0.01875,0.01749999999999996,0.0,0.0,0.15021548153098097,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,80,0.13726021496388233,0.7998442670819544,0.095,0.1375,0.09250000000000003,0.0,0.0,0.2291469179055556,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,81,0.19347901656902838,1.0,0.5825,0.28,0.5800000000000001,1.0,0.0,0.5234187049707085,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,82,0.22768002909009974,1.0,0.7275,0.48125,0.725,1.0,0.0,0.5755540087270299,Conditional,3,1,low DEA efficiency; weak cluster support
Farmer,Garut,83,0.21831903834392366,1.0,0.7075,0.48125,0.7050000000000001,1.0,0.0,0.5697457115031771,Conditional,3,1,low DEA efficiency; weak cluster support
Farmer,Garut,84,0.22501234485526508,1.0,0.71625,0.48125,0.71375,1.0,0.0,0.5730662034565795,Conditional,3,1,low DEA efficiency; weak cluster support
Farmer,Garut,85,0.11863997629111346,0.6856566675069322,0.0575,0.065,0.05500000000000005,0.0,0.0,0.18784832638872048,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,86,0.11905889050530673,0.6792063901056429,0.045,0.115,0.04249999999999998,0.0,0.0,0.18980894517272062,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,87,0.13338654029905156,0.784045300395134,0.08,0.13125,0.07750000000000001,0.0,0.0,0.2219500221687423,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,88,0.12168929999225035,0.711265541926571,0.065,0.09,0.0625,0.0,0.0,0.19750989838298935,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,89,0.1839890535313902,1.0,0.50875,0.1725,0.50625,1.0,0.0,0.4987592160594171,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,90,0.20148218616237648,1.0,0.595,0.2225,0.5925,1.0,0.0,0.521944655848713,Conditional,2,1,low DEA efficiency; weak asset utilization; weak cluster support
Farmer,Garut,91,0.12058888672783284,0.682270760569254,0.0525,0.15375,0.050000000000000044,0.0,0.0,0.19588081813220062,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,92,0.1377172692451619,0.8125155202383908,0.105,0.15375,0.10250000000000004,0.0,0.0,0.23494328482122676,Not Recommended,1,3,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Garut,93,0.34095525843997915,1.0,0.855,0.8675,0.8525,1.0,1.0,0.7672865775319937,Recommended,3,1,low DEA efficiency
Farmer,Garut,94,0.3897315536571128,1.0,0.9175,0.88875,0.915,1.0,1.0,0.7934194660971339,Recommended,3,1,low DEA efficiency
Farmer,Garut,95,0.34806550941662434,1.0,0.8425,0.56875,0.84,1.0,1.0,0.7376696528249873,Recommended,3,1,low DEA efficiency
Farmer,Garut,96,0.22501234485526508,1.0,0.71625,0.48125,0.71375,1.0,0.0,0.5730662034565795,Conditional,3,1,low DEA efficiency; weak cluster support
Farmer,Garut,97,0.22501234485526508,1.0,0.71625,0.48125,0.71375,1.0,0.0,0.5730662034565795,Conditional,3,1,low DEA efficiency; weak cluster support
Farmer,Garut,98,0.12211295834981965,0.904933814681107,0.1225,0.03,0.12,0.25,0.0,0.2764956504411673,Not Recommended,1,2,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Indramayu,1,0.2774950960337644,1.0,0.765,0.59625,0.7625,1.0,1.0,0.7076235288101294,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,2,0.16168566413379845,1.0,0.3375,0.985,0.33499999999999996,1.0,0.0,0.5476306992401396,Conditional,2,1,low DEA efficiency; weak margin health; weak cluster support
Farmer,Indramayu,3,0.25694581932530747,1.0,0.3275,0.9175,0.32499999999999996,1.0,1.0,0.6679587457975923,Conditional,2,1,low DEA efficiency; weak margin health
Farmer,Indramayu,4,0.10024593199678465,1.0,0.2325,0.78,0.22999999999999998,0.875,0.0,0.4741987795990354,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Indramayu,5,0.34912251964786944,1.0,0.87,0.59625,0.8674999999999999,1.0,1.0,0.7448617558943609,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,6,0.20810782478591475,1.0,0.27,0.4425,0.26749999999999996,1.0,0.0,0.4971823474357744,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Indramayu,7,0.15565977174361664,1.0,0.35,0.6825,0.34750000000000003,1.0,0.0,0.517447931523085,Conditional,2,1,low DEA efficiency; weak margin health; weak cluster support
Farmer,Indramayu,8,0.09692024737869159,0.8098918083462132,0.1,0.70375,0.09750000000000003,0.0,0.0,0.2764294358828501,Not Recommended,1,3,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Indramayu,9,0.1844434652274703,1.0,0.3475,0.59625,0.345,1.0,0.0,0.5170830395682411,Conditional,2,1,low DEA efficiency; weak margin health; weak cluster support
Farmer,Indramayu,10,0.21980438960569978,1.0,0.235,0.75125,0.23250000000000004,0.875,0.0,0.50756631688171,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Indramayu,11,0.29885192846333614,1.0,0.775,0.835,0.7725,1.0,1.0,0.7394055785390009,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,12,0.1493066577764813,1.0,0.2,0.16,0.1975,0.75,0.0,0.4032919973329444,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,13,0.23324269064483016,1.0,0.66,0.875,0.6575,1.0,1.0,0.7064728071934491,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,14,0.03965330021209489,0.4427110783176979,0.0125,0.35125,0.010000000000000009,0.0,0.0,0.13743820572716808,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Indramayu,15,0.23044002090583224,1.0,0.4525,0.7275,0.44999999999999996,1.0,1.0,0.6597570062717497,Conditional,2,1,low DEA efficiency
Farmer,Indramayu,16,0.29156039800293304,1.0,0.7675,0.96125,0.765,1.0,1.0,0.7487181194008798,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,17,0.3764296766765793,1.0,0.8975,0.9675,0.895,1.0,1.0,0.7943039030029738,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,18,0.21600296742368263,1.0,0.4875,0.82125,0.485,1.0,1.0,0.6700508902271047,Conditional,2,1,low DEA efficiency
Farmer,Indramayu,19,0.5378923868032062,1.0,0.9825,0.97,0.98,1.0,1.0,0.8557427160409619,Recommended,3,0,balanced domain indicators
Farmer,Indramayu,20,0.1333397866761056,0.9465192709889454,0.1275,0.08,0.125,0.25,0.0,0.29393079020062074,Not Recommended,1,2,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Indramayu,21,0.2763778301038563,1.0,0.7,0.54,0.6975,1.0,1.0,0.6919133490311569,Conditional,3,1,low DEA efficiency
Farmer,Indramayu,22,0.20194298950818146,0.9820005901445855,0.1475,0.965,0.14500000000000002,0.5,0.0,0.4506080148813716,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Indramayu,23,0.060540080692149986,0.5042319466954799,0.015,0.47125,0.012499999999999956,0.0,0.0,0.16838341354674097,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Indramayu,24,0.04313354715264576,0.5652759084791386,0.0175,0.535,0.015000000000000013,0.0,0.0,0.18212024584162145,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Indramayu,25,0.14181218830994718,0.7941976427923845,0.0925,0.71125,0.08999999999999997,0.0,0.0,0.2863831850514611,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Indramayu,26,0.18914653359518105,1.0,0.365,0.75125,0.36250000000000004,1.0,1.0,0.6366189600785543,Conditional,2,1,low DEA efficiency; weak margin health
Farmer,Indramayu,27,0.21645965400058437,0.99961962723469,0.16,0.71125,0.15749999999999997,0.5,0.0,0.43498682164711333,Conditional,2,2,low DEA efficiency; weak margin health; weak cluster support
Farmer,Indramayu,28,0.3708853748212191,1.0,0.9475,0.7975,0.945,1.0,1.0,0.7831406124463657,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,29,0.2961493264602743,1.0,0.785,0.915,0.7825,1.0,1.0,0.7480947979380823,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,30,0.04851843458048903,0.2895303748384317,0.0025,0.43,0.0,0.0,0.0,0.11583660534183304,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Farmer,Indramayu,31,0.3166952130917806,1.0,0.83,0.835,0.8275,1.0,1.0,0.7530085639275341,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,32,0.2558846262749374,1.0,0.8075,0.905,0.8049999999999999,1.0,1.0,0.7383903878824812,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,33,0.21831833471443401,1.0,0.54,0.5375,0.5375,1.0,1.0,0.6502455004143302,Conditional,2,1,low DEA efficiency
Farmer,Indramayu,34,0.24061907108298994,1.0,0.56,0.5275,0.5575,1.0,1.0,0.658935721324897,Conditional,2,1,low DEA efficiency
Farmer,Indramayu,35,0.23785303662688295,1.0,0.705,0.59625,0.7025,1.0,1.0,0.6867309109880649,Conditional,3,1,low DEA efficiency
Farmer,Indramayu,36,0.16907923538580802,1.0,0.2625,0.14,0.26,0.875,0.0,0.4353487706157424,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,37,0.17971121809004093,1.0,0.3675,0.1275,0.365,1.0,0.0,0.47178836542701225,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,38,0.22206874139656685,1.0,0.65,0.51875,0.6475,1.0,0.0,0.5659956224189701,Conditional,3,1,low DEA efficiency; weak cluster support
Farmer,Indramayu,39,0.13987092493851738,0.8446198144395861,0.1075,0.30625,0.10499999999999998,0.0,0.0,0.25763524036947244,Not Recommended,1,3,low DEA efficiency; weak margin health; high crisis sensitivity
Farmer,Indramayu,40,0.24133886629319456,1.0,0.5725,0.99,0.5700000000000001,1.0,1.0,0.7072766598879583,Recommended,2,1,low DEA efficiency
Farmer,Indramayu,41,0.24778079246529247,1.0,0.69,0.7075,0.6875,1.0,1.0,0.6985842377395877,Conditional,3,1,low DEA efficiency
Farmer,Indramayu,42,0.1789295779010558,1.0,0.25,0.185,0.24750000000000005,0.875,0.0,0.4409288733703168,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,43,0.13975219646124698,1.0,0.1975,0.2575,0.19499999999999995,0.75,0.0,0.4098006589383741,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,44,0.20350157750517808,1.0,0.345,0.2825,0.3425,1.0,0.0,0.4910504732515535,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,45,0.21018921633319249,1.0,0.34,0.3325,0.3375,1.0,1.0,0.5973067648999577,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,46,0.3676795978898108,1.0,0.815,0.855,0.8125,1.0,1.0,0.7680538793669432,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,47,0.26384742658856686,1.0,0.4425,0.8175,0.43999999999999995,1.0,1.0,0.67727922797657,Conditional,2,1,low DEA efficiency
Farmer,Indramayu,48,0.15533202027258378,1.0,0.2025,0.225,0.19999999999999996,0.75,0.0,0.41197460608177516,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,49,0.14253394537098665,1.0,0.215,0.2325,0.21250000000000002,0.75,0.0,0.410760183611296,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,50,0.22434178696177354,1.0,0.375,0.4625,0.37250000000000005,1.0,1.0,0.6198025360885321,Conditional,2,1,low DEA efficiency; weak margin health
Farmer,Indramayu,51,0.18554603720283577,1.0,0.3575,0.3675,0.355,1.0,0.0,0.49603881116085075,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,52,0.16683170573699513,1.0,0.2075,0.32625,0.20499999999999996,0.75,0.0,0.4262995117210986,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,53,0.16408453555044145,1.0,0.31,0.295,0.3075,1.0,0.0,0.47522536066513243,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,54,0.3020831595062359,1.0,0.74,0.59625,0.7375,1.0,1.0,0.7112499478518708,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,55,0.15524518802954065,1.0,0.2375,0.15,0.235,0.875,0.0,0.42844855640886226,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,56,0.1360817387837599,0.9942462600690449,0.1575,0.11,0.15500000000000003,0.5,0.0,0.34929877364893697,Not Recommended,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,57,0.2697112493136127,1.0,0.63,0.8675,0.6275,1.0,1.0,0.7121633747940838,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,58,0.15177498266652112,1.0,0.325,0.2875,0.3225,1.0,0.0,0.4730324947999563,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,59,0.1967167834817675,1.0,0.38,0.375,0.37749999999999995,1.0,0.0,0.5035150350445302,Conditional,2,1,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Indramayu,60,0.3047746854476013,1.0,0.7775,0.75125,0.775,1.0,1.0,0.7331824056342804,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,61,0.2854407487045389,1.0,0.915,0.9875,0.9125,1.0,1.0,0.7716322246113617,Recommended,3,1,low DEA efficiency
Farmer,Indramayu,62,0.18765132825753086,1.0,0.36,0.4225,0.35750000000000004,1.0,0.0,0.5025453984772592,Conditional,2,1,low DEA efficiency; weak margin health; weak cluster support
Farmer,Karawang,1,0.13578174515692493,1.0,0.195,0.245,0.1925,0.75,0.0,0.4069845235470775,Conditional,2,2,low DEA efficiency; weak margin health; weak asset utilization
Farmer,Karawang,2,0.29950549046618696,1.0,0.725,0.835,0.7224999999999999,1.0,1.0,0.7321016471398561,Recommended,3,1,low DEA efficiency
